Date,Temp C,WindSpeed Kmph,Wind Dir 16 Point,Weather Desc,Precip MM,Humidity,Visibility,Pressure,Cloudcover,HeatIndex C,Dew Point C,WindChill C,Wind Gust Kmph,Feels Like C, UV Index 
22/11/2009 200,19,3,SSE,Fog,0.0,97,1,1012,78,20,19,20,7,20,1
22/11/2009 300,19,3,SE,Fog,0.0,98,0,1012,100,19,19,19,5,19,1
22/11/2009 400,21,2,SSE,Fog,0.0,94,3,1013,82,22,20,21,4,21,1
22/11/2009 500,23,1,SSE,Patchy rain possible,0.1,90,6,1013,64,25,21,23,2,25,1
22/11/2009 600,24,1,S,Patchy rain possible,0.1,86,9,1014,45,27,22,25,1,27,1
22/11/2009 700,25,1,SE,Patchy rain possible,0.0,86,9,1014,62,28,23,25,2,28,1
22/11/2009 800,25,2,E,Overcast,0.0,86,10,1013,78,28,23,26,2,28,1
22/11/2009 900,25,3,NE,Overcast,0.0,85,10,1013,95,29,23,26,3,29,1
22/11/2009 1000,25,3,NE,Overcast,0.0,88,9,1012,93,28,23,25,4,28,1
22/11/2009 1100,24,3,NE,Moderate or heavy rain shower,1.9,91,8,1012,91,27,23,25,6,27,1
22/11/2009 1200,24,4,NNE,Moderate or heavy rain shower,2.5,94,7,1011,90,27,23,24,7,27,1
22/11/2009 1300,23,4,NE,Moderate or heavy rain shower,1.2,95,5,1011,93,26,23,24,7,26,1
22/11/2009 1400,23,5,ENE,Fog,0.0,96,2,1011,97,26,23,23,8,26,1
22/11/2009 1500,22,5,ENE,Fog,0.0,97,0,1011,100,25,22,23,8,25,1
22/11/2009 1600,22,5,ENE,Fog,0.0,98,3,1012,89,25,22,23,7,25,1
22/11/2009 1700,22,4,ENE,Patchy light rain,0.7,98,6,1012,77,25,22,22,7,22,1
22/11/2009 1800,22,4,E,Patchy light rain,0.9,99,9,1013,66,25,22,22,6,22,1
22/11/2009 1900,21,5,E,Patchy light rain,0.4,99,6,1013,77,25,22,22,9,22,1
22/11/2009 2000,21,6,E,Fog,0.0,99,3,1013,89,24,21,22,11,22,1
22/11/2009 2100,21,8,ESE,Fog,0.0,99,0,1013,100,24,21,21,13,21,1
22/11/2009 2200,21,7,ESE,Fog,0.0,99,0,1013,100,23,21,21,12,21,1
22/11/2009 2300,21,6,ESE,Fog,0.0,99,0,1013,100,22,21,21,11,21,1
23/11/2009 0,21,6,ESE,Fog,0.0,98,0,1012,100,21,21,21,10,21,1
23/11/2009 100,20,5,ESE,Fog,0.0,99,0,1012,100,21,20,21,9,21,1
23/11/2009 200,20,4,ESE,Fog,0.0,99,0,1012,100,20,20,20,8,20,1
23/11/2009 300,19,3,ESE,Fog,0.0,99,0,1012,100,20,20,20,6,20,1
23/11/2009 400,21,4,ESE,Fog,0.0,95,3,1013,72,22,20,21,6,21,1
23/11/2009 500,22,4,ESE,Clear,0.0,91,7,1014,44,25,21,23,5,25,1
23/11/2009 600,24,4,E,Clear,0.0,87,10,1014,16,27,22,25,5,27,1
23/11/2009 700,25,4,ENE,Sunny,0.0,81,10,1014,31,28,22,26,5,28,1
23/11/2009 800,26,5,ENE,Partly cloudy,0.0,75,10,1013,46,29,22,27,5,29,1
23/11/2009 900,27,5,NE,Partly cloudy,0.0,69,10,1013,61,30,22,28,5,30,1
23/11/2009 1000,27,4,NE,Partly cloudy,0.0,73,9,1012,62,30,22,27,5,30,1
23/11/2009 1100,26,3,NE,Moderate or heavy rain shower,1.1,77,8,1012,64,29,22,27,5,29,1
23/11/2009 1200,26,3,ENE,Moderate or heavy rain shower,1.4,81,7,1011,65,29,23,26,5,29,1
23/11/2009 1300,25,3,SE,Moderate or heavy rain shower,0.7,85,8,1011,60,28,22,25,4,28,1
23/11/2009 1400,24,2,SW,Partly cloudy,0.0,89,9,1011,54,26,22,24,4,26,1
23/11/2009 1500,23,2,WNW,Partly cloudy,0.0,93,10,1012,49,25,22,23,3,25,1
23/11/2009 1600,22,2,SW,Partly cloudy,0.0,94,10,1012,46,25,22,23,4,25,1
23/11/2009 1700,22,3,SE,Light rain shower,0.3,95,10,1013,44,25,21,22,5,22,1
23/11/2009 1800,21,3,ENE,Light rain shower,0.4,96,10,1014,41,24,21,22,6,22,1
23/11/2009 1900,21,3,ENE,Light rain shower,0.2,96,7,1014,61,23,21,21,7,21,1
23/11/2009 2000,20,4,ENE,Fog,0.0,97,3,1014,80,22,20,21,8,21,1
23/11/2009 2100,20,4,E,Fog,0.0,97,0,1014,100,20,20,20,8,20,1
23/11/2009 2200,20,4,E,Fog,0.0,97,1,1013,74,20,20,20,8,20,1
23/11/2009 2300,20,4,ESE,Mist,0.0,97,1,1013,48,20,20,20,9,20,1
24/11/2009 0,19,4,ESE,Mist,0.0,97,2,1013,23,20,20,20,9,20,1
24/11/2009 100,19,4,ESE,Mist,0.0,97,2,1013,20,20,20,20,8,20,1
24/11/2009 200,19,3,ESE,Mist,0.0,97,2,1013,18,20,19,20,7,20,1
24/11/2009 300,19,3,SE,Mist,0.0,97,2,1013,15,20,19,20,6,20,1
24/11/2009 400,21,3,ESE,Mist,0.0,92,5,1013,16,22,20,22,5,22,1
24/11/2009 500,23,3,E,Clear,0.0,87,7,1014,17,25,21,23,4,25,1
24/11/2009 600,24,3,ENE,Clear,0.0,82,10,1014,18,28,22,25,3,28,1
24/11/2009 700,25,4,ENE,Sunny,0.0,78,10,1014,26,28,22,26,5,28,1
24/11/2009 800,26,5,NE,Partly cloudy,0.0,73,10,1014,34,29,22,27,6,29,1
24/11/2009 900,27,7,NE,Partly cloudy,0.0,69,10,1013,43,30,21,28,8,30,1
24/11/2009 1000,27,6,NE,Partly cloudy,0.0,71,9,1013,43,30,22,28,8,30,1
24/11/2009 1100,27,5,NE,Moderate or heavy rain shower,0.8,73,8,1012,42,30,22,28,8,30,1
24/11/2009 1200,27,5,NE,Moderate or heavy rain shower,1.1,75,7,1011,42,31,23,28,7,31,1
24/11/2009 1300,26,4,ENE,Moderate or heavy rain shower,0.6,80,8,1011,44,29,22,26,7,29,1
24/11/2009 1400,24,3,E,Partly cloudy,0.0,84,9,1011,46,27,22,25,6,27,1
24/11/2009 1500,23,3,SE,Partly cloudy,0.0,89,10,1012,48,26,22,24,5,26,1
24/11/2009 1600,22,3,ESE,Partly cloudy,0.0,92,10,1012,39,25,21,23,5,25,1
24/11/2009 1700,22,2,ESE,Patchy rain possible,0.3,94,9,1013,29,25,21,22,4,22,1
24/11/2009 1800,21,2,ESE,Patchy rain possible,0.5,96,9,1014,20,24,21,22,4,22,1
24/11/2009 1900,20,2,ESE,Patchy rain possible,0.2,97,6,1014,47,23,20,21,5,21,1
24/11/2009 2000,20,3,ESE,Fog,0.0,97,3,1014,73,21,20,20,6,20,1
24/11/2009 2100,19,4,ESE,Fog,0.0,98,0,1014,100,19,19,19,8,19,1
24/11/2009 2200,19,3,ESE,Fog,0.0,98,0,1014,100,19,19,19,7,19,1
24/11/2009 2300,19,3,E,Fog,0.0,98,0,1013,100,19,19,19,6,19,1
25/11/2009 0,19,3,E,Fog,0.0,98,0,1013,100,19,19,19,5,19,1
25/11/2009 100,19,2,E,Fog,0.0,98,0,1013,100,19,19,19,5,19,1
25/11/2009 200,18,2,E,Fog,0.0,98,0,1013,100,19,18,19,5,19,1
25/11/2009 300,18,2,ESE,Fog,0.0,98,0,1013,100,19,18,19,5,19,1
25/11/2009 400,20,3,E,Fog,0.0,93,3,1013,71,22,20,21,4,21,1
25/11/2009 500,22,3,ENE,Clear,0.0,87,7,1014,42,25,21,23,4,25,1
25/11/2009 600,24,4,NE,Clear,0.0,82,10,1014,13,28,22,25,4,28,1
25/11/2009 700,26,6,NE,Sunny,0.0,75,10,1014,16,29,21,26,6,29,1
25/11/2009 800,27,7,NNE,Sunny,0.0,68,10,1013,20,29,21,27,9,29,1
25/11/2009 900,28,9,NNE,Sunny,0.0,60,10,1013,23,30,20,28,11,30,1
25/11/2009 1000,28,9,NNE,Sunny,0.0,64,10,1012,25,30,20,28,11,30,1
25/11/2009 1100,27,9,NNE,Patchy rain possible,0.3,67,9,1011,27,29,21,27,12,29,1
25/11/2009 1200,26,9,NNE,Patchy rain possible,0.4,71,9,1011,29,29,21,27,12,29,1
25/11/2009 1300,25,8,NNE,Patchy rain possible,0.2,78,9,1011,29,28,21,25,11,28,1
25/11/2009 1400,24,6,NE,Partly cloudy,0.0,85,10,1011,30,26,21,24,9,26,1
25/11/2009 1500,22,4,NE,Partly cloudy,0.0,92,10,1012,30,25,22,23,7,25,1
25/11/2009 1600,22,5,NE,Partly cloudy,0.0,93,10,1012,29,25,21,23,8,25,1
25/11/2009 1700,22,5,ENE,Patchy rain possible,0.1,94,9,1012,27,25,21,22,9,22,1
25/11/2009 1800,22,5,ENE,Patchy rain possible,0.2,95,9,1013,25,25,21,22,9,22,1
25/11/2009 1900,21,5,ENE,Patchy rain possible,0.1,96,6,1013,50,23,21,22,9,22,1
25/11/2009 2000,21,5,ENE,Fog,0.0,97,3,1013,75,22,21,21,10,21,1
25/11/2009 2100,20,5,ENE,Fog,0.0,97,0,1013,100,21,20,21,10,21,1
25/11/2009 2200,20,4,ENE,Fog,0.0,97,0,1013,100,20,20,20,9,20,1
25/11/2009 2300,20,4,ENE,Fog,0.0,98,0,1012,100,20,20,20,8,20,1
26/11/2009 0,19,3,ENE,Fog,0.0,98,0,1012,100,20,19,20,7,20,1
26/11/2009 100,19,3,ENE,Fog,0.0,98,0,1012,100,19,19,19,7,19,1
26/11/2009 200,19,3,E,Fog,0.0,98,0,1012,100,19,19,19,7,19,1
26/11/2009 300,18,4,E,Fog,0.0,98,0,1012,100,19,18,19,8,19,1
26/11/2009 400,20,4,E,Fog,0.0,93,3,1012,70,21,19,21,7,21,1
26/11/2009 500,22,5,ENE,Clear,0.0,88,7,1012,39,24,20,23,7,23,1
26/11/2009 600,24,6,ENE,Clear,0.0,83,10,1013,9,27,21,25,7,27,1
26/11/2009 700,25,8,ENE,Sunny,0.0,74,10,1012,12,28,20,26,9,28,1
26/11/2009 800,27,9,NE,Sunny,0.0,64,10,1012,15,29,19,27,11,29,1
26/11/2009 900,28,11,NNE,Sunny,0.0,55,10,1012,19,30,18,28,13,30,1
26/11/2009 1000,28,11,NNE,Sunny,0.0,55,10,1011,26,30,19,28,12,30,1
26/11/2009 1100,28,10,NNE,Partly cloudy,0.0,56,10,1010,34,30,19,29,11,30,1
26/11/2009 1200,28,9,NNE,Partly cloudy,0.0,56,10,1010,41,30,19,29,11,30,1
26/11/2009 1300,27,8,NNE,Partly cloudy,0.0,64,10,1010,40,29,19,27,10,29,1
26/11/2009 1400,25,6,NE,Partly cloudy,0.0,72,10,1010,39,27,20,26,9,27,1
26/11/2009 1500,24,5,NE,Partly cloudy,0.0,81,10,1010,38,26,20,24,9,26,1
26/11/2009 1600,23,5,NE,Partly cloudy,0.0,84,10,1011,28,26,20,23,9,26,1
26/11/2009 1700,22,5,ENE,Sunny,0.0,87,10,1011,17,25,21,23,9,25,1
26/11/2009 1800,21,5,ENE,Sunny,0.0,90,10,1012,7,25,21,22,8,22,1
26/11/2009 1900,21,5,ENE,Clear,0.0,92,7,1012,10,23,20,21,9,21,1
26/11/2009 2000,20,5,ENE,Mist,0.0,94,5,1012,13,21,19,20,10,20,1
26/11/2009 2100,19,5,ENE,Mist,0.0,96,2,1013,16,20,19,20,10,20,1
26/11/2009 2200,19,5,ENE,Mist,0.0,97,1,1012,44,19,19,19,9,19,1
26/11/2009 2300,18,4,ENE,Fog,0.0,97,1,1012,72,19,18,19,8,19,1
27/11/2009 0,18,4,ENE,Fog,0.0,98,0,1012,100,18,18,18,8,18,1
27/11/2009 100,18,3,ENE,Fog,0.0,98,0,1012,100,18,18,18,7,18,1
27/11/2009 200,17,3,ENE,Fog,0.0,98,0,1012,100,18,17,18,6,18,1
27/11/2009 300,17,2,ENE,Fog,0.0,98,0,1012,100,18,17,18,5,18,1
27/11/2009 400,19,3,ENE,Fog,0.0,92,3,1012,71,20,18,19,5,19,1
27/11/2009 500,21,4,ENE,Clear,0.0,85,7,1013,42,23,19,21,6,21,1
27/11/2009 600,22,5,ENE,Clear,0.0,79,10,1013,13,25,19,23,6,25,1
27/11/2009 700,24,6,NE,Sunny,0.0,71,10,1013,10,27,19,25,7,27,1
27/11/2009 800,26,8,NE,Sunny,0.0,63,10,1013,8,28,19,27,9,28,1
27/11/2009 900,28,9,NE,Sunny,0.0,54,10,1013,5,30,19,29,10,30,1
27/11/2009 1000,28,9,NE,Sunny,0.0,55,10,1012,20,30,19,29,11,30,1
27/11/2009 1100,28,10,NNE,Partly cloudy,0.0,56,10,1011,34,30,19,28,11,30,1
27/11/2009 1200,28,10,NNE,Partly cloudy,0.0,56,10,1010,48,30,19,28,12,30,1
27/11/2009 1300,27,9,NNE,Partly cloudy,0.0,64,10,1010,42,28,19,27,11,28,1
27/11/2009 1400,25,7,NNE,Partly cloudy,0.0,72,10,1010,36,27,20,25,10,27,1
27/11/2009 1500,23,5,NNE,Partly cloudy,0.0,80,10,1010,30,26,20,24,9,26,1
27/11/2009 1600,22,5,NE,Partly cloudy,0.0,83,10,1011,26,25,20,23,10,25,1
27/11/2009 1700,22,6,ENE,Sunny,0.0,87,10,1011,21,25,20,22,10,22,1
27/11/2009 1800,21,6,E,Sunny,0.0,90,10,1012,17,24,20,21,11,21,1
27/11/2009 1900,20,5,ENE,Clear,0.0,92,7,1012,16,23,20,21,10,21,1
27/11/2009 2000,20,5,ENE,Mist,0.0,94,5,1013,15,21,19,20,9,20,1
27/11/2009 2100,19,4,ENE,Mist,0.0,96,2,1013,14,20,19,20,8,20,1
27/11/2009 2200,19,4,ENE,Mist,0.0,97,2,1013,16,20,19,20,8,20,1
27/11/2009 2300,19,4,ENE,Mist,0.0,97,2,1012,19,20,19,20,8,20,1
28/11/2009 0,19,4,ENE,Mist,0.0,97,2,1012,22,19,19,19,8,19,1
28/11/2009 100,19,5,ENE,Mist,0.0,97,1,1012,48,19,19,19,9,19,1
28/11/2009 200,19,5,ENE,Fog,0.0,97,1,1012,74,19,19,19,9,19,1
28/11/2009 300,19,5,ENE,Fog,0.0,98,0,1012,100,19,19,19,10,19,1
28/11/2009 400,20,6,NE,Fog,0.0,95,3,1012,88,21,19,20,10,20,1
28/11/2009 500,21,6,NE,Cloudy,0.0,92,7,1013,77,23,20,21,10,21,1
28/11/2009 600,22,7,NE,Cloudy,0.0,90,10,1013,65,24,20,22,9,22,1
28/11/2009 700,23,8,NE,Cloudy,0.0,86,10,1013,60,25,20,23,10,25,1
28/11/2009 800,24,9,NE,Partly cloudy,0.0,82,10,1013,56,26,21,24,11,26,1
28/11/2009 900,25,10,NE,Partly cloudy,0.0,78,10,1013,52,27,21,25,12,27,1
28/11/2009 1000,25,10,NE,Partly cloudy,0.0,80,10,1013,51,27,21,25,12,27,1
28/11/2009 1100,24,10,NNE,Light rain shower,0.5,82,10,1012,50,27,21,25,13,27,1
28/11/2009 1200,24,10,NNE,Light rain shower,0.7,84,10,1011,49,26,21,24,14,26,1
28/11/2009 1300,23,9,NE,Light rain shower,0.3,86,10,1011,46,26,21,24,12,26,1
28/11/2009 1400,23,8,NE,Partly cloudy,0.0,88,10,1011,42,25,21,23,11,25,1
28/11/2009 1500,22,6,ENE,Partly cloudy,0.0,91,10,1011,39,25,21,23,10,25,1
28/11/2009 1600,22,6,ENE,Partly cloudy,0.0,93,7,1012,34,25,21,22,9,22,1
28/11/2009 1700,21,5,ENE,Mist,0.0,94,5,1013,29,24,21,22,9,22,1
28/11/2009 1800,21,5,ENE,Mist,0.0,96,2,1013,24,24,21,21,8,21,1
28/11/2009 1900,20,5,ENE,Mist,0.0,96,2,1013,21,23,20,21,10,21,1
28/11/2009 2000,20,6,E,Mist,0.0,97,2,1013,18,21,20,20,12,20,1
28/11/2009 2100,19,7,E,Mist,0.0,97,2,1013,15,20,19,20,14,20,1
28/11/2009 2200,19,6,E,Mist,0.0,96,2,1013,22,20,19,20,12,20,1
28/11/2009 2300,19,5,ESE,Mist,0.0,96,2,1012,29,20,19,20,10,20,1
29/11/2009 0,19,4,ESE,Mist,0.0,96,2,1012,37,20,19,20,8,20,1
29/11/2009 100,19,3,ESE,Mist,0.0,95,2,1012,38,19,19,19,7,19,1
29/11/2009 200,19,3,ESE,Mist,0.0,95,2,1012,39,19,19,19,6,19,1
29/11/2009 300,19,3,SE,Mist,0.0,95,2,1012,40,19,18,19,5,19,1
29/11/2009 400,21,3,E,Mist,0.0,88,5,1013,43,22,19,21,5,21,1
29/11/2009 500,23,3,ENE,Partly cloudy,0.0,81,7,1013,46,25,20,23,4,25,1
29/11/2009 600,25,3,NE,Partly cloudy,0.0,74,10,1014,49,27,21,25,3,27,1
29/11/2009 700,26,4,NNE,Partly cloudy,0.0,72,10,1013,51,28,21,26,5,28,1
29/11/2009 800,26,5,NNE,Partly cloudy,0.0,69,10,1013,53,29,21,27,6,29,1
29/11/2009 900,27,6,NNE,Partly cloudy,0.0,66,10,1012,55,30,21,28,7,30,1
29/11/2009 1000,27,6,SE,Partly cloudy,0.0,72,9,1012,62,29,21,27,8,29,1
29/11/2009 1100,26,6,WSW,Moderate or heavy rain shower,1.3,78,8,1011,69,29,22,26,10,29,1
29/11/2009 1200,25,6,N,Moderate or heavy rain shower,1.8,84,7,1010,76,28,23,26,11,28,1
29/11/2009 1300,24,5,NNW,Moderate or heavy rain shower,0.9,88,5,1010,76,27,22,25,9,27,1
29/11/2009 1400,23,5,NNW,Mist,0.0,91,4,1011,75,26,22,24,8,26,1
29/11/2009 1500,22,4,NNW,Mist,0.0,95,2,1011,75,25,22,23,6,25,1
29/11/2009 1600,22,4,WSW,Mist,0.0,96,5,1011,68,25,22,22,7,22,1
29/11/2009 1700,22,5,SE,Light rain shower,0.5,97,7,1012,62,25,22,22,8,22,1
29/11/2009 1800,21,5,NNE,Light rain shower,0.7,98,10,1013,56,24,21,22,8,22,1
29/11/2009 1900,21,5,NE,Light rain shower,0.3,98,7,1013,71,23,21,21,9,21,1
29/11/2009 2000,21,5,ENE,Fog,0.0,99,3,1013,85,22,21,21,9,21,1
29/11/2009 2100,20,5,E,Fog,0.0,99,0,1013,100,21,20,21,9,21,1
29/11/2009 2200,20,5,E,Fog,0.0,99,0,1013,100,20,20,20,10,20,1
29/11/2009 2300,20,5,E,Fog,0.0,99,0,1012,100,20,20,20,10,20,1
30/11/2009 0,20,5,ESE,Fog,0.0,99,0,1012,100,20,20,20,10,20,1
30/11/2009 100,19,5,ESE,Fog,0.0,99,0,1012,100,20,20,20,10,20,1
30/11/2009 200,19,4,ESE,Fog,0.0,99,0,1012,100,20,19,20,9,20,1
30/11/2009 300,19,4,SE,Fog,0.0,98,0,1012,100,19,19,19,8,19,1
30/11/2009 400,21,3,ESE,Fog,0.0,94,3,1012,78,22,20,21,6,21,1
30/11/2009 500,23,3,ESE,Partly cloudy,0.0,89,7,1013,57,25,21,23,5,25,1
30/11/2009 600,24,3,ESE,Partly cloudy,0.0,84,10,1014,35,27,22,25,3,27,1
30/11/2009 700,26,3,E,Partly cloudy,0.0,78,10,1013,41,29,22,26,3,29,1
30/11/2009 800,27,3,ENE,Partly cloudy,0.0,71,10,1013,47,30,22,27,4,30,1
30/11/2009 900,28,4,NE,Partly cloudy,0.0,65,10,1012,52,32,22,29,5,32,1
30/11/2009 1000,27,4,SE,Partly cloudy,0.0,73,9,1012,59,31,22,28,6,31,1
30/11/2009 1100,26,4,WSW,Moderate or heavy rain shower,1.7,81,8,1011,66,30,23,27,7,30,1
30/11/2009 1200,25,5,NNW,Moderate or heavy rain shower,2.3,89,7,1010,73,29,24,26,9,29,1
30/11/2009 1300,24,5,SW,Moderate or heavy rain shower,1.1,92,5,1011,82,27,23,25,8,27,1
30/11/2009 1400,23,5,ESE,Fog,0.0,95,2,1011,91,26,23,24,8,26,1
30/11/2009 1500,23,5,NNE,Fog,0.0,98,0,1011,100,25,22,23,7,25,1
30/11/2009 1600,22,4,NNE,Fog,0.0,98,2,1012,91,25,22,23,7,25,1
30/11/2009 1700,22,4,NE,Patchy light drizzle,0.1,99,3,1012,82,25,22,22,7,25,1
30/11/2009 1800,22,4,ENE,Patchy light drizzle,0.2,99,5,1013,72,25,22,22,6,22,1
30/11/2009 1900,22,4,ENE,Patchy light drizzle,0.1,99,3,1013,82,25,22,22,6,22,1
30/11/2009 2000,21,4,E,Fog,0.0,98,2,1013,91,25,22,22,7,22,1
30/11/2009 2100,21,4,E,Fog,0.0,98,0,1013,100,24,21,22,7,22,1
30/11/2009 2200,21,4,E,Fog,0.0,98,3,1013,87,24,21,22,7,22,1
30/11/2009 2300,21,4,E,Light rain shower,0.2,98,7,1012,75,24,21,21,7,21,1
1/12/2009 0,21,4,E,Light rain shower,0.4,99,10,1012,62,24,21,21,7,21,1
1/12/2009 100,21,4,E,Light rain shower,0.2,99,7,1012,75,23,21,21,8,21,1
1/12/2009 200,21,5,ESE,Fog,0.0,99,3,1012,87,22,21,21,8,21,1
1/12/2009 300,21,5,ESE,Fog,0.0,99,0,1012,100,21,21,21,9,21,1
1/12/2009 400,21,5,ESE,Fog,0.0,96,3,1012,95,23,21,22,8,22,1
1/12/2009 500,22,5,ESE,Cloudy,0.0,93,7,1013,90,24,22,23,7,24,1
1/12/2009 600,23,5,ESE,Cloudy,0.0,91,10,1014,85,26,22,24,6,26,1
1/12/2009 700,25,5,ESE,Cloudy,0.0,86,10,1013,77,28,22,25,6,28,1
1/12/2009 800,26,6,E,Partly cloudy,0.0,81,10,1013,69,29,23,26,7,29,1
1/12/2009 900,27,6,E,Partly cloudy,0.0,76,10,1013,61,31,23,28,7,31,1
1/12/2009 1000,27,4,E,Partly cloudy,0.0,80,9,1012,65,30,23,27,5,30,1
1/12/2009 1100,26,3,ENE,Moderate or heavy rain shower,2.0,83,8,1011,69,30,24,27,3,30,1
1/12/2009 1200,26,1,ENE,Moderate or heavy rain shower,2.7,87,7,1010,73,29,24,26,1,29,1
1/12/2009 1300,25,1,NE,Moderate or heavy rain shower,1.4,90,5,1010,80,28,23,25,2,28,1
1/12/2009 1400,24,1,NE,Mist,0.0,94,4,1011,86,27,23,24,2,27,1
1/12/2009 1500,23,2,NNE,Mist,0.0,97,2,1011,93,26,23,23,3,26,1
1/12/2009 1600,23,2,NE,Mist,0.0,97,4,1012,86,26,23,23,4,26,1
1/12/2009 1700,22,3,ENE,Moderate or heavy rain shower,1.0,97,5,1012,80,25,22,23,4,25,1
1/12/2009 1800,22,3,E,Moderate or heavy rain shower,1.4,98,7,1013,73,25,22,23,5,25,1
1/12/2009 1900,22,3,E,Moderate or heavy rain shower,0.7,98,5,1013,82,25,22,22,6,22,1
1/12/2009 2000,22,3,ESE,Fog,0.0,98,2,1012,91,25,21,22,6,22,1
1/12/2009 2100,21,4,ESE,Fog,0.0,98,0,1012,100,24,21,22,7,22,1
1/12/2009 2200,21,4,ESE,Fog,0.0,98,0,1012,100,24,21,21,7,21,1
1/12/2009 2300,21,4,SE,Fog,0.0,98,0,1012,100,24,21,21,7,21,1
2/12/2009 0,21,4,SE,Fog,0.0,98,0,1012,100,24,21,21,8,21,1
2/12/2009 100,20,5,SE,Fog,0.0,97,1,1012,84,23,20,21,9,21,1
2/12/2009 200,20,5,SE,Mist,0.0,97,1,1012,68,22,20,21,9,21,1
2/12/2009 300,20,5,SE,Mist,0.0,97,2,1012,51,20,20,20,10,20,1
2/12/2009 400,21,5,SE,Mist,0.0,93,5,1013,49,23,21,22,8,22,1
2/12/2009 500,23,4,SE,Partly cloudy,0.0,90,7,1013,46,25,21,23,6,25,1
2/12/2009 600,24,4,ESE,Partly cloudy,0.0,86,10,1014,43,27,22,25,4,27,1
2/12/2009 700,25,4,ESE,Partly cloudy,0.0,84,10,1013,49,28,23,26,5,28,1
2/12/2009 800,26,5,E,Partly cloudy,0.0,82,10,1013,55,29,23,26,6,29,1
2/12/2009 900,27,5,ENE,Partly cloudy,0.0,80,10,1013,62,31,23,27,6,31,1
2/12/2009 1000,26,5,ENE,Partly cloudy,0.0,83,9,1012,63,30,24,27,8,30,1
2/12/2009 1100,26,5,ENE,Moderate or heavy rain shower,2.3,87,8,1012,63,29,24,26,9,29,1
2/12/2009 1200,25,5,ENE,Moderate or heavy rain shower,3.1,90,7,1011,64,29,24,26,10,29,1
2/12/2009 1300,24,6,ENE,Moderate or heavy rain shower,1.5,92,5,1011,66,28,23,25,10,28,1
2/12/2009 1400,24,6,ENE,Mist,0.0,94,4,1011,68,27,23,24,10,27,1
2/12/2009 1500,23,6,ENE,Mist,0.0,97,2,1011,69,26,23,23,10,26,1
2/12/2009 1600,23,6,ENE,Mist,0.0,97,5,1012,66,25,22,23,9,25,1
2/12/2009 1700,22,6,ENE,Light rain shower,0.1,98,7,1012,62,25,22,23,9,25,1
2/12/2009 1800,22,5,E,Light rain shower,0.1,98,10,1013,58,25,22,22,8,22,1
2/12/2009 1900,22,5,E,Light rain shower,0.1,98,7,1013,72,25,22,22,9,22,1
2/12/2009 2000,21,5,ESE,Fog,0.0,98,3,1013,86,24,21,21,9,21,1
2/12/2009 2100,21,5,ESE,Fog,0.0,98,0,1013,100,24,21,21,9,21,1
2/12/2009 2200,21,5,ESE,Fog,0.0,98,0,1013,100,23,21,21,9,21,1
2/12/2009 2300,20,5,ESE,Fog,0.0,98,0,1012,100,22,20,21,9,21,1
3/12/2009 0,20,5,ESE,Fog,0.0,98,0,1012,100,20,20,20,9,20,1
3/12/2009 100,20,5,ESE,Fog,0.0,98,0,1012,100,20,20,20,9,20,1
3/12/2009 200,19,4,ESE,Fog,0.0,97,0,1012,100,20,19,20,9,20,1
3/12/2009 300,19,4,SE,Fog,0.0,97,0,1012,100,20,19,20,9,20,1
3/12/2009 400,21,4,ESE,Fog,0.0,93,3,1012,80,22,20,21,7,21,1
3/12/2009 500,22,4,E,Partly cloudy,0.0,90,7,1013,61,25,21,23,6,25,1
3/12/2009 600,24,3,E,Partly cloudy,0.0,86,10,1014,41,27,22,25,4,27,1
3/12/2009 700,25,4,ENE,Partly cloudy,0.0,81,10,1013,47,28,22,26,5,28,1
3/12/2009 800,26,6,NE,Partly cloudy,0.0,77,10,1013,53,29,22,27,7,29,1
3/12/2009 900,27,7,NE,Partly cloudy,0.0,72,10,1013,59,30,22,27,8,30,1
3/12/2009 1000,27,6,NE,Partly cloudy,0.0,75,9,1012,60,30,22,27,7,30,1
3/12/2009 1100,26,4,NE,Moderate or heavy rain shower,1.2,78,8,1011,61,30,23,27,6,30,1
3/12/2009 1200,26,3,NE,Moderate or heavy rain shower,1.6,80,7,1010,63,30,23,27,6,30,1
3/12/2009 1300,25,3,SE,Moderate or heavy rain shower,0.8,85,8,1011,66,28,23,26,5,28,1
3/12/2009 1400,24,2,WSW,Cloudy,0.0,89,9,1011,69,27,22,24,4,27,1
3/12/2009 1500,23,2,NNW,Cloudy,0.0,93,10,1011,72,26,22,23,3,26,1
3/12/2009 1600,22,2,SW,Cloudy,0.0,94,10,1012,62,25,22,23,4,25,1
3/12/2009 1700,22,3,SE,Light rain shower,0.3,96,10,1013,51,25,22,23,5,25,1
3/12/2009 1800,22,3,NNE,Light rain shower,0.4,97,10,1013,41,25,22,22,6,22,1
3/12/2009 1900,21,4,NNE,Light rain shower,0.2,98,7,1014,60,24,21,22,7,22,1
3/12/2009 2000,21,4,NE,Fog,0.0,98,3,1014,80,24,21,21,8,21,1
3/12/2009 2100,21,5,NE,Fog,0.0,99,0,1014,100,24,21,21,9,21,1
3/12/2009 2200,21,5,ENE,Fog,0.0,99,0,1013,100,23,21,21,9,21,1
3/12/2009 2300,21,5,ENE,Fog,0.0,99,0,1013,100,22,21,21,9,21,1
4/12/2009 0,20,5,ENE,Fog,0.0,99,0,1012,100,21,21,21,8,21,1
